"plot_id","group_id","species","dbh_class_index","basal_cm2"
"1371_1","1371_1st",Fraxinus pennsylvanica,3,66.240000000000000000
VIBI63_1,ligustrum_vulgare_VIBI63_1,Ligustrum vulgare,0,2.55190000000000000000
"1230_3",picea_abies_1230_3,Picea abies,11,1757.16345698748
"1188_2",rosa_multiflora_1188_2,Rosa multiflora,0,1.76670000000000000000
"1077_3",standing_dead_1077_3,Standing dead,11,3417.87216552811
"1301_1","1301_1st",Berberis thunbergii,0,0.981500000000000000000000
"1028_3",ulmus_americana_1028_3,Ulmus americana,4,132.540000000000000000
VIBI001_1,VIBI001_1st,Ostrya virginiana,1,2.159300000000000000000000
"1396_2",prunus_serotina_1396_2,Prunus serotina,9,830.00000000000000000000
"1008_3",fraxinus_pennsylvanica_1008_3,Fraxinus pennsylvanica,9,830.00000000000000000000
"1048_1","1048_1st",Acer rubrum,4,88.3600000000000000000000
"1182_3",acer_saccharum_1182_3,Acer saccharum,5,736.200000000000000000000
"1284_3",acer_rubrum_1284_3,Acer rubrum,6,240.500000000000000000000
Large-006_1,standing_dead_Large-006_1,Standing dead,1,0.392600000000000000000000
"1241_1","1241_1st",Standing dead,9,830.00000000000000000000
"1341_2",acer_saccharum_1341_2,Acer saccharum,6,721.500000000000000000000
"1010_2","1010_2nd",Prunus serotina,3,11.0400000000000000000000
"1197_2",fagus_grandifolia_1197_2,Fagus grandifolia,6,481.000000000000000000000
"3417_2",standing_dead_3417_2,Standing dead,1,2.355600000000000000000000
"1182_1","1182_1st",Juglans nigra,11,3100.13933852568
"1073_2","1073_2nd",Parthenocissus quinquefolia,1,0.785200000000000000000000
"1147_2",fagus_grandifolia_1147_2,Fagus grandifolia,2,4.8100000000000000000
"1159_1","1159_1st",Fraxinus americana,13,1486.16967468882
"1149_3",standing_dead_1149_3,Standing dead,11,4055.86680161913
"1103_2",acer_rubrum_1103_2,Acer rubrum,7,397.600000000000000000000
"1155_1","1155_1st",Carya ovata,11,3991.64479379812
VIBI87_1,acer_nigrum_VIBI87_1,Acer nigrum,1,0.196300000000000000000000
"1104_3",vitis_riparia_1104_3,Vitis riparia,3,77.2800000000000000000000
"1353_2",acer_saccharum_1353_2,Acer saccharum,8,594.00000000000000000000
VIBI85_1,populus_deltoides_VIBI85_1,Populus deltoides,4,44.1800000000000000000000
"1148_3",acer_rubrum_1148_3,Acer rubrum,6,962.000000000000000000000
"1241_2",standing_dead_1241_2,Standing dead,5,858.900000000000000000000
"1201_1","1201_1st",Pinus strobus,7,397.600000000000000000000
"1026_2","1026_2nd",Standing dead,5,122.700000000000000000000
"1005_2","1005_2nd",Standing dead,5,368.100000000000000000000
"1128_2",vitis_aestivalis_1128_2,Vitis aestivalis,2,2.40500000000000000000000
"1060_2","1060_2nd",Fagus grandifolia,7,397.600000000000000000000
LtoL-009_2,toxicodendron_radicans_LtoL-009_2,Toxicodendron radicans,3,22.080000000000000000
"1124_3",fraxinus_pennsylvanica_1124_3,Fraxinus pennsylvanica,6,240.500000000000000000000
"1025_1","1025_1st",Parthenocissus quinquefolia,3,11.0400000000000000000000
WCWoodlot2019_1,quercus_alba_WCWoodlot2019_1,Quercus alba,12,1618.83127846828
"1002_2","1002_2nd",Carya ovata,2,4.8100000000000000000
"1390_2",carya_cordiformis_1390_2,Carya cordiformis,2,7.21500000000000000000000
"1211_1","1211_1st",Acer rubrum,13,1839.84232164833
"1053_2","1053_2nd",Vitis riparia,3,11.0400000000000000000000
"1320_2",frangula_alnus_1320_2,Frangula alnus,2,12.0250000000000000000
"3372_1","3372_1st",Quercus alba,2,2.40500000000000000000000
"1041_1","1041_1st",Carpinus caroliniana,4,88.3600000000000000000000
"1097_2","1097_2nd",Standing dead,11,2507.1872871055
"1221_1","1221_1st",Fagus grandifolia,2,31.26500000000000000000000
VIBI011_1,VIBI011_1st,Amelanchier arborea,2,2.40500000000000000000000
JacksonWetWoods_1,toxicodendron_radicans_JacksonWetWoods_1,Toxicodendron radicans,1,1.57040000000000000000
wetlandflipflopA_1,crataegus_sp.1_wetlandflipflopA_1,Crataegus sp.,0,0.196300000000000000000000
"1289_1","1289_1st",Hamamelis virginiana,2,2.40500000000000000000000
"3452_3",ostrya_virginiana_3452_3,Ostrya virginiana,3,22.080000000000000000
"1231_2",standing_dead_1231_2,Standing dead,0,4.514900000000000000000000
"3386_1","3386_1st",Parthenocissus quinquefolia,2,4.8100000000000000000
"1021_2","1021_2nd",Standing dead,5,245.400000000000000000000
Weintraub_2019_1_1,nyssa_sylvatica_Weintraub_2019_1_1,Nyssa sylvatica,8,2376.00000000000000000000
"1292_1","1292_1st",Hamamelis virginiana,3,22.0800000000000000000000
VIBI87_1,carya_laciniosa_VIBI87_1,Carya laciniosa,5,122.700000000000000000000
"1190_3",liriodendron_tulipifera_1190_3,Liriodendron tulipifera,11,4827.49693521222
"1166_3",acer_negundo_1166_3,Acer negundo,7,397.600000000000000000000
Large-061_1,quercus_rubra_Large-061_1,Quercus rubra,5,122.700000000000000000000
"1206_1","1206_1st",Prunus serotina,3,22.0800000000000000000000
"1316_1","1316_1st",Acer saccharum,4,618.5200000000000000000000
"3459_1","3459_1st",Ulmus americana,11,1661.902513749
"1386_2",sassafras_albidum_1386_2,Sassafras albidum,9,3320.0000000000000000
"1034_2","1034_2nd",Ostrya virginiana,0,0.196300000000000000000000
"1304_2",betula_alleghaniensis_1304_2,Betula alleghaniensis,7,397.600000000000000000000
"1232_3",standing_dead_1232_3,Standing dead,5,122.700000000000000000000
"1289_1","1289_1st",Fagus grandifolia,4,220.9000000000000000000000
"1192_3",standing_dead_1192_3,Standing dead,7,397.600000000000000000000
"1143_3",acer_rubrum_1143_3,Acer rubrum,4,353.440000000000000000
"1104_3",ulmus_americana_1104_3,Ulmus americana,6,1202.500000000000000000000
VIBI028_1,VIBI028_1st,Acer rubrum,9,1660.00000000000000000000
"1100_1","1100_1st",Prunus serotina,4,132.5400000000000000000000
"1113_3",liriodendron_tulipifera_1113_3,Liriodendron tulipifera,14,1320.25431267111
"1003_3",ostrya_virginiana_1003_3,Ostrya virginiana,4,44.1800000000000000000000
Large-089_1,ostrya_virginiana_Large-089_1,Ostrya virginiana,2,2.40500000000000000000000
"1388_4",fagus_grandifolia_1388_4,Fagus grandifolia,8,594.00000000000000000000
"3465_2",standing_dead_3465_2,Standing dead,3,66.2400000000000000000000
"1159_3",acer_rubrum_1159_3,Acer rubrum,10,1104.00000000000000000000
"1306_2",acer_rubrum_1306_2,Acer rubrum,7,397.600000000000000000000
"1169_3",juglans_nigra_1169_3,Juglans nigra,11,3859.4544289167
"1226_3",acer_rubrum_1226_3,Acer rubrum,11,16910.75343130236
"3903_12",vitis_aestivalis_3903_12,Vitis aestivalis,1,0.58890000000000000000
"1099_3",quercus_rubra_1099_3,Quercus rubra,11,4731.30136815930
X-Large-16_1,nyssa_sylvatica_X-Large-16_1,Nyssa sylvatica,5,1472.400000000000000000000
"1295_1","1295_1st",Fagus grandifolia,3,11.0400000000000000000000
"1058_3",acer_negundo_1058_3,Acer negundo,3,44.1600000000000000000000
"3368_2","3368_2nd",Liriodendron tulipifera,9,830.00000000000000000000
"1299_1","1299_1st",Carya cordiformis,4,132.5400000000000000000000
"4235_11",acer_saccharum_4235_11,Acer saccharum,8,594.00000000000000000000
VIBI55_1,vitis_aestivalis_VIBI55_1,Vitis aestivalis,4,44.1800000000000000000000
"1102_1","1102_1st",Standing dead,6,721.500000000000000000000
"1347_2",sassafras_albidum_1347_2,Sassafras albidum,8,594.00000000000000000000
"1131_1","1131_1st",Acer rubrum,5,122.700000000000000000000
"1138_2",acer_negundo_1138_2,Acer negundo,3,110.400000000000000000
"1220_2",ligustrum_vulgare_1220_2,Ligustrum vulgare,0,4.90750000000000000000
VIBI72_1,acer_rubrum_VIBI72_1,Acer rubrum,10,1104.00000000000000000000
"1288_2",quercus_rubra_1288_2,Quercus rubra,3,22.0800000000000000000000
"1039_3",platanus_occidentalis_1039_3,Platanus occidentalis,9,830.00000000000000000000
"1306_1","1306_1st",Standing dead,1,1.17780000000000000000
"1005_1","1005_1st",Ulmus americana,5,368.100000000000000000000
"1200_2",prunus_serotina_1200_2,Prunus serotina,10,1104.00000000000000000000
"1297_2",acer_saccharum_1297_2,Acer saccharum,6,721.500000000000000000000
"1263_3",standing_dead_1263_3,Standing dead,4,88.3600000000000000000000
"3417_1","3417_1st",Tsuga canadensis,2,67.34000000000000000000000
"1294_2",amelanchier_sp.1_1294_2,Amelanchier sp.,4,44.1800000000000000000000
"1229_2",carya_ovata_1229_2,Carya ovata,10,1104.00000000000000000000
Large-068_1,berberis_thunbergii_Large-068_1,Berberis thunbergii,0,0.196300000000000000000000
"3409_2","3409_2nd",Pinus nigra,12,4145.15086483415
"1370_2",standing_dead_1370_2,Standing dead,5,122.700000000000000000000
"1315_1","1315_1st",Acer rubrum,10,2208.00000000000000000000
SC254CCGrant_1,prunus_serotina_SC254CCGrant_1,Prunus serotina,12,1562.28261070367
"1064_1","1064_1st",Acer rubrum,6,240.500000000000000000000
"1205_3",standing_dead_1205_3,Standing dead,1,2.159300000000000000000000
"1083_2","1083_2nd",Quercus alba,11,2315.73863079574
SC294CCGrant_1,lindera_benzoin_SC294CCGrant_1,Lindera benzoin,0,0.196300000000000000000000
"1031_3",acer_saccharum_1031_3,Acer saccharum,8,2970.00000000000000000000
"1075_1","1075_1st",Fraxinus pennsylvanica,6,240.500000000000000000000
VIBI60_1,acer_saccharum_VIBI60_1,Acer saccharum,6,721.500000000000000000000
"1248_1","1248_1st",Fagus grandifolia,3,739.680000000000000000
"1259_3",acer_rubrum_1259_3,Acer rubrum,4,353.4400000000000000000000
"1366_1","1366_1st",Acer negundo,6,240.500000000000000000000
"1017_1","1017_1st",Pinus nigra,4,44.1800000000000000000000
"1224_2",quercus_rubra_1224_2,Quercus rubra,11,14276.88927442247
VIBI67_1,acer_negundo_VIBI67_1,Acer negundo,9,1660.0000000000000000
"1024_1","1024_1st",Ulmus americana,3,11.0400000000000000000000
"1006_1","1006_1st",Fagus grandifolia,3,44.1600000000000000000000
"1284_2",acer_rubrum_1284_2,Acer rubrum,8,594.00000000000000000000
"1371_2",toxicodendron_radicans_1371_2,Toxicodendron radicans,1,15.311400000000000000000000
"1353_1","1353_1st",Standing dead,12,1794.50913965703
"1105_2",acer_rubrum_1105_2,Acer rubrum,5,368.100000000000000000000
"1299_3",crataegus_sp.1_1299_3,Crataegus sp.,3,22.0800000000000000000000
"1099_2","1099_2nd",Standing dead,11,8697.34218183066
"1223_2",acer_rubrum_1223_2,Acer rubrum,11,7490.00456311120
VIBI026_1,VIBI026_1st,Fagus grandifolia,4,706.8800000000000000000000
"1144_3",tilia_americana_1144_3,Tilia americana,4,88.360000000000000000
Large-059_1,standing_dead_Large-059_1,Standing dead,6,721.500000000000000000000
"1291_2",vitis_riparia_1291_2,Vitis riparia,4,44.1800000000000000000000
"1307_2",crataegus_sp.2_1307_2,Crataegus sp.,3,11.0400000000000000000000
"1055_3",standing_dead_1055_3,Standing dead,4,88.3600000000000000000000
"1279_1","1279_1st",Crataegus sp.,3,66.2400000000000000000000
"1105_3",quercus_rubra_1105_3,Quercus rubra,5,122.700000000000000000000
"1114_3",acer_rubrum_1114_3,Acer rubrum,5,122.700000000000000000000
"1175_3",fagus_grandifolia_1175_3,Fagus grandifolia,11,2999.62408157407
"1294_1","1294_1st",Acer rubrum,8,594.00000000000000000000
Large-129_1,acer_negundo_Large-129_1,Acer negundo,5,368.10000000000000000
Large-042_1,standing_dead_Large-042_1,Standing dead,11,11327.24007798538
"1341_2",standing_dead_1341_2,Standing dead,3,44.1600000000000000000000
"1368_1","1368_1st",Acer rubrum,5,245.40000000000000000
"1097_1","1097_1st",Acer rubrum,8,594.00000000000000000000
"1092_2","1092_2nd",Acer saccharum,6,721.500000000000000000000
"1126_1","1126_1st",Ulmus americana,11,1411.9574022294
"1371_2",quercus_palustris_1371_2,Quercus palustris,6,481.00000000000000000
"1076_2","1076_2nd",Fraxinus sp.,8,594.00000000000000000000
"1157_3",quercus_rubra_1157_3,Quercus rubra,5,245.400000000000000000000
"1126a_3",prunus_serotina_1126a_3,Prunus serotina,3,11.0400000000000000000000
"1327_2",standing_dead_1327_2,Standing dead,5,368.10000000000000000
"1343_1","1343_1st",Fraxinus pennsylvanica,3,33.1200000000000000000000
"1155_3",ostrya_virginiana_1155_3,Ostrya virginiana,4,44.1800000000000000000000
"1114_1","1114_1st",Acer saccharum,2,4.81000000000000000000000
VIBI55_1,standing_dead_VIBI55_1,Standing dead,4,309.2600000000000000000000
"3423_3",toxicodendron_radicans_3423_3,Toxicodendron radicans,2,2.40500000000000000000000
"1286_1","1286_1st",Rosa multiflora,0,2.355600000000000000000000
"1626_1",acer_rubrum_1626_1,Acer rubrum,4,88.3600000000000000000000
"1100_1","1100_1st",Prunus cerasus,4,44.1800000000000000000000
VIBI015 (1294)_1,VIBI015 (1294)_1st,Acer saccharum,9,1660.00000000000000000000
VIBI040_1,VIBI040_1st,Acer nigrum,3,66.2400000000000000000000
"1035_3",acer_rubrum_1035_3,Acer rubrum,9,2490.00000000000000000000
"1339_1","1339_1st",Juglans nigra,7,795.200000000000000000000
"1224_3",cornus_florida_1224_3,Cornus florida,4,44.1800000000000000000000
"1102_1","1102_1st",Ulmus americana,5,122.700000000000000000000
"1124_3",quercus_alba_1124_3,Quercus alba,5,245.400000000000000000000
"1293_2",carya_ovata_1293_2,Carya ovata,10,1104.00000000000000000000
"1098_2","1098_2nd",Crataegus sp.,4,88.3600000000000000000000
X-Large-38a_1,acer_rubrum_X-Large-38a_1,Acer rubrum,3,44.1600000000000000000000
X-Large-015_1,standing_dead_X-Large-015_1,Standing dead,1,0.39260000000000000000
"1025_1","1025_1st",Ostrya virginiana,4,220.9000000000000000000000
"1201_3",standing_dead_1201_3,Standing dead,9,830.00000000000000000000
"1322_1","1322_1st",Carya sp.,2,2.40500000000000000000000
"1146_2",ostrya_virginiana_1146_2,Ostrya virginiana,4,176.7200000000000000000000
"1393_1","1393_1st",Ostrya virginiana,6,240.500000000000000000000
"1148_3",robinia_pseudoacacia_1148_3,Robinia pseudoacacia,11,1486.16967468882
"1028_1","1028_1st",Ulmus americana,4,220.9000000000000000000000
"1314_2",liriodendron_tulipifera_1314_2,Liriodendron tulipifera,8,594.00000000000000000000
"1083_2","1083_2nd",Acer saccharum,5,736.200000000000000000000
"1026_3",fagus_grandifolia_1026_3,Fagus grandifolia,4,88.3600000000000000000000
VIBI042_1,VIBI042_1st,Fagus grandifolia,2,9.62000000000000000000000
"1093_3",quercus_rubra_1093_3,Quercus rubra,8,594.00000000000000000000
"1354_1","1354_1st",Carya sp.,3,11.0400000000000000000000
"1388_1","1388_1st",Carya ovata,11,1963.49540849362
VIBI78_1,standing_dead_VIBI78_1,Standing dead,5,122.700000000000000000000
"1178_2",carya_ovata_1178_2,Carya ovata,3,44.1600000000000000000000
"1306_2",vitis_aestivalis_1306_2,Vitis aestivalis,4,88.3600000000000000000000
"1182_2",acer_saccharum_1182_2,Acer saccharum,7,1988.000000000000000000000
"1314_2",asimina_triloba_1314_2,Asimina triloba,1,16.88180000000000000000
"1300_3",fagus_grandifolia_1300_3,Fagus grandifolia,4,44.1800000000000000000000
"1169_2",ulmus_rubra_1169_2,Ulmus rubra,7,795.200000000000000000000
"1297_2",acer_saccharum_1297_2,Acer saccharum,3,331.2000000000000000000000
"3444_2",platanus_occidentalis_3444_2,Platanus occidentalis,10,2208.00000000000000000000
"3378_2",standing_dead_3378_2,Standing dead,1,0.000000000000000000000000
Large-022_1,sambucus_canadensis_Large-022_1,Sambucus canadensis,2,4.8100000000000000000
"1281_3",frangula_alnus_1281_3,Frangula alnus,0,0.392600000000000000000000
SC276CCGrant_2,robinia_pseudoacacia_SC276CCGrant_2,Robinia pseudoacacia,7,1590.400000000000000000000
"1059_2","1059_2nd",Crataegus sp.,2,16.83500000000000000000000
"1377_2",carya_ovata_1377_2,Carya ovata,9,830.00000000000000000000
"3372_2",viburnum_acerifolium_3372_2,Viburnum acerifolium,1,2.15930000000000000000
"1198_1","1198_1st",Rubus pensylvanicus,0,0.39260000000000000000
"1146_3",lindera_benzoin_1146_3,Lindera benzoin,0,0.98150000000000000000
"1195_2",fraxinus_americana_1195_2,Fraxinus americana,4,132.540000000000000000
"1221_2",quercus_alba_1221_2,Quercus alba,8,594.00000000000000000000
"1094_2","1094_2nd",Acer platanoides,9,1660.00000000000000000000
"1092_1","1092_1st",Quercus rubra,3,11.0400000000000000000000
"1209_3",fraxinus_pennsylvanica_1209_3,Fraxinus pennsylvanica,1,2.748200000000000000000000
X-Large-004_1,rhamnus_frangula_X-Large-004_1,Rhamnus frangula,0,20.611500000000000000000000
"1149_2",fagus_grandifolia_1149_2,Fagus grandifolia,3,99.3600000000000000000000
VIBI043_1,VIBI043_1st,Fagus grandifolia,10,3312.00000000000000000000
"3495_2",ulmus_americana_3495_2,Ulmus americana,11,1352.65198691126
"1012_2","1012_2nd",Carya cordiformis,5,368.100000000000000000000
Large-031_1,standing_dead_Large-031_1,Standing dead,0,1.374100000000000000000000
"1065_2","1065_2nd",Betula populifolia,4,44.1800000000000000000000
Large-042_1,asimina_triloba_Large-042_1,Asimina triloba,5,122.700000000000000000000
"1068_2","1068_2nd",Standing dead,1,0.196300000000000000000000
"3479_1","3479_1st",Robinia pseudoacacia,11,1893.4457463002
"1368_1","1368_1st",Acer saccharum,4,88.3600000000000000000000
"1182_1","1182_1st",Standing dead,3,44.1600000000000000000000
"1232_2",berberis_thunbergii_1232_2,Berberis thunbergii,0,0.39260000000000000000
"1298_3",acer_saccharum_1298_3,Acer saccharum,2,74.5550000000000000000
Large-060_1,standing_dead_Large-060_1,Standing dead,8,594.00000000000000000000
"3444_1","3444_1st",Platanus occidentalis,11,8533.96365588072
"1385_2",viburnum_lentago_1385_2,Viburnum lentago,3,11.0400000000000000000000
"1288_3",frangula_alnus_1288_3,Frangula alnus,0,4.907500000000000000000000
"1396_2",standing_dead_1396_2,Standing dead,4,132.5400000000000000000000
SC294CCGrant_1,liriodendron_tulipifera_SC294CCGrant_1,Liriodendron tulipifera,12,6013.20468851171
"1057_3",prunus_serotina_1057_3,Prunus serotina,9,830.00000000000000000000
"1194_3",toxicodendron_radicans_1194_3,Toxicodendron radicans,2,4.8100000000000000000
Large-078_1,toxicodendron_radicans_Large-078_1,Toxicodendron radicans,2,2.40500000000000000000000
Large-006_1,standing_dead_Large-006_1,Standing dead,11,2960.91966008184
"3437_1","3437_1st",Crataegus sp.,2,132.27500000000000000000000
"1054_3",prunus_serotina_1054_3,Prunus serotina,7,397.600000000000000000000
"1143_1","1143_1st",Acer rubrum,5,245.400000000000000000000
,,Ulmus americana,10,13248.00000000000000000000
"1054_2","1054_2nd",Fraxinus pennsylvanica,8,594.00000000000000000000
"1293_1","1293_1st",Acer saccharum,4,2253.1800000000000000000000
SC256CCGrant_1,crataegus_sp.1_SC256CCGrant_1,Crataegus sp.,3,11.0400000000000000000000
"1389_1","1389_1st",Acer saccharum,4,530.1600000000000000000000
X-Large-21_1,acer_negundo_X-Large-21_1,Acer negundo,5,490.800000000000000000000
"1253_1","1253_1st",Acer saccharum,2,125.06000000000000000000000
"1329_1","1329_1st",Acer saccharum,3,242.8800000000000000000000
VIBI014_1,VIBI014_1st,Acer pensylvanicum,2,33.6700000000000000000
"1242_3",standing_dead_1242_3,Standing dead,2,2.40500000000000000000000
Large-087_1,acer_saccharum_Large-087_1,Acer saccharum,5,245.40000000000000000
"1111_1","1111_1st",Standing dead,6,481.000000000000000000000
"1033_2","1033_2nd",Fagus grandifolia,1,0.588900000000000000000000
"1140_1","1140_1st",Fagus grandifolia,5,122.700000000000000000000
"1125_1","1125_1st",Standing dead,2,4.8100000000000000000
"1259_3",quercus_rubra_1259_3,Quercus rubra,12,8034.49754784975
"3372_1","3372_1st",Standing dead,2,40.88500000000000000000000
"1055_2","1055_2nd",Prunus serotina,7,1192.800000000000000000000
"3425_2",ostrya_virginiana_3425_2,Ostrya virginiana,2,4.8100000000000000000
"1210_2",standing_dead_1210_2,Standing dead,7,397.600000000000000000000
"1271_1","1271_1st",Prunus serotina,11,2898.53548396318
"1212_1","1212_1st",Betula alleghaniensis,2,4.81000000000000000000000
"1019_2","1019_2nd",Populus deltoides,11,4951.43276539634
"1177_1","1177_1st",Fraxinus sp.,3,132.4800000000000000000000
LtoL-023_2,populus_deltoides_LtoL-023_2,Populus deltoides,7,397.600000000000000000000
